id_perso,nom_personnage,id_livre
960,Benedykt GierosÅawski,2484198
961,Filip GierosÅawski,2484198
962,Jelena MuklanowiczÃ³wna,2484198
963,Czyngis Szczekielnikow,2484198
964,Christine Filipov,2484198
965,Miedofij Karpowicz PieÅka,2484198
966,Filimon Romanowicz Ziejcow,2484198
967,WojsÅaw Wielicki,2484198
968,Nikola Tesla,2484198
969,George Kirrin (Famous Five),17493
970,Dick Kirrin,17493
971,Tinker,17493
972,Julian (Famous Five),17493
973,Donald Trump,1032
974,Uncle Oswald Hendryks Cornelius,44516
975,Cara Edwards,3359011
976,Penelope Truman,3359011
977,Benjamin Edwards,3359011
978,Frederick Johnson,3359011
979,David Truman,3359011
980,Maureen Paschal,3726872
981,Berenger Sinclair,3726872
982,Matilda of Canossa,3726872
983,Tamara Wisdom,3726872
984,Calvin,24816
985,Hobbes,24816
986,Mowgli (Rudyard Kipling),128518
987,Bagheera (Rudyard Kipling),128518
988,Baloo (Rudyard Kipling),128518
989,Shere Kan,128518
990,Kaa,128518
991,Oonagh,77844
992,John James Todd,77844
993,Karl-Heinz Kornfeld,77844
994,Donald Verulam,77844
995,Hamish Malahide,77844
996,Doon Bogan,77844
997,Momma,199531
998,Daddy,199531
999,Daisy Fay,199531
1000,Mrs Dot,199531
1001,Jimmy Snow,199531
1002,Sara Gallagher,10169662
1003,Blayne Thorpe,6972157
1004,Bold âBoâ Novikov,6972157
1005,Jenny,23016364
1006,Carter,23016364
1007,Claire Amadeus,23016364
1008,Liz,23016364
1009,Jim,23016364
1010,Gavin,23016364
1011,Drew,23016364
1012,TomÃ¡s CarreÃ±o,94351
1013,Corporal Lituma,94351
1014,Steven Stelfox,2848807
1015,Enzo,9786641
1016,Eve,9786641
1017,Denny Swift,9786641
1018,ZoÃ«,9786641
1019,"Lucian ""Lucky"" Spark",12617286
1020,Digory Tycho,12617286
1021,Cassius Thorn,12617286
1022,Cypress Goslin,12617286
1023,Gideon Warrick,12617286
1024,Ophelia Juniper,12617286
1025,Cole Spark,12617286
1026,Edwina Bledsoe,12617286
1027,Stewart Gilmour,11324334
1028,Jon,6046158
1029,Jack Fletcher (Young Samurai),6046158
1030,Masamoto Takeshi,6046158
1031,Masamoto Tenno,6046158
1032,Ginsel,6046158
1033,Bosun,6046158
1034,Adrian Everhart,35425827
1035,Danna Bell,35425827
1036,Ruby Tucker,35425827
1037,Hugh Everhart,35425827
1038,Simon Westwood,35425827
1039,Kasumi Hasegawa,35425827
1040,Winston Pratt,35425827
1041,Honey Harper,35425827
1042,Max Everhart,35425827
1043,Tamaya Rae,35425827
1044,Leroy Flinn,35425827
1045,Nova Artino,35425827
1046,Oscar Silva,35425827
1047,Genissa Clark,35425827
1048,Mack Baxter,35425827
1049,Trevor Dunn,35425827
1050,Raymond Stern,35425827
1051,Phobia,35425827
1052,Hawthorn,35425827
1053,Evander Wade,35425827
1054,Kochan,62794
1055,Mrs Hudson (Conan Doyle series),6390031
1056,Sherlock Holmes,6390031
1057,Dr. John Watson,6390031
1058,George W. Bush,307962
1059,Osama Bin Laden,307962
1060,Karl-Heinz Schnibbe,1967633
1061,Rudi Wobbe,1967633
1062,Helmuth HÃ¼bener,1967633
1063,Maya,15781
1064,Jack Cole,15781
1065,Stephanie Logan,15781
1066,Miles Raymond,15781
1067,Kathy,1192521
1068,Brett Jacobs,1192521
1069,and Jason,1192521
1070,Sam Gamgee,1192521
1071,Mona Lisa,50781
1072,Halcyon,50781
1073,Gryphon,50781
1074,Amber,50781
1075,Pia Thomason,3073174
1076,Kristoff,3073174
1077,Detective don Ciccio Ingravallo,596986
1078,Kyle DiRusso,5820384
1079,Sean Farnham,5820384
1080,DEATH,11903141
1081,Savannah Cross,11903141
1082,Ash Emmons,11903141
1083,Maye Emmons,11903141
1084,Kali,11903141
1085,Willow Blaidd,11903141
1086,Finn Abbott,8161632
1087,Ethan,8161632
1088,Dana Hathaway,8161632
1089,Kimber,8161632
1090,Keane,8161632
1091,Tobias MacIvey,362002
1092,Emma MacIvey,362002
1093,Zech MacIvey,362002
1094,Sol MacIvey,362002
1095,Rick Dockery,1205297
1096,Elvis Cole,14404
1097,Joe Pike,14404
1098,Ellen Lang,14404
1099,Lou Poitras,14404
1100,Lt. Baishe,14404
1101,Peter Guillam,18999
1102,Toby Esterhase,18999
1103,Connie Sachs,18999
1104,Oliver Lacon,18999
1105,George Smiley,18999
1106,Lucile Poirier,12351695
1107,Liane Poirier,12351695
1108,Muhammad,3426706
1109,A'isha bint Abi Bakr,3426706
1110,Edeard,866136
1111,Corrie-Lyn,866136
1112,Justine Burnelli,866136
1113,Paula Myo,866136
1114,Salrana,866136
1115,Troblum,866136
1116,Oscar Monroe,866136
1117,Mr. Bovey,866136
1118,Master Akeem,866136
1119,Qatux,866136
1120,Nigel Sheldon,866136
1121,Sheldonite Likan,866136
1122,Bradley Johansson,866136
1123,Kazimir Burnelli,866136
1124,Wilson Kime,866136
1125,Gore Burnelli,866136
1126,Clemance,866136
1127,Marakata,866136
1128,Doc Seneo,866136
1129,Arminel,866136
1130,Mellanie Rescorai,866136
1131,Mistress Florell,866136
1132,Stubsy Florac,866136
1133,Anna Kime,866136
1134,Kanseen,866136
1135,Phelim,866136
1136,Melzar,866136
1137,Tomansio McFoster Stewart,866136
1138,Hanko,866136
1139,Barkus,866136
1140,Erik Horovi,866136
1141,Emily Alm,866136
1142,Fahin,866136
1143,Helenna,866136
1144,Ronark,866136
1145,Cheriton McOnna,866136
1146,Jesaral,866136
1147,Mykala,866136
1148,Grand Master Finitan,866136
1149,Dushiku,866136
1150,Rincenso,866136
1151,Viertz Accu,866136
1152,Mother Lorellan,866136
1153,Nelson Sheldon,866136
1154,Zehar,866136
1155,Isoix,866136
1156,Master Vosbol,866136
1157,Paul Alkoff,866136
1158,Bijulee,866136
1159,Lehr Trachtenberg,866136
1160,Lucken,866136
1161,Gonat,866136
1162,Imelda Viatak,866136
1163,Ami Cowee,866136
1164,Dybal,866136
1165,Monrol,866136
1166,Evox,866136
1167,Vic Russell,866136
1168,Clemensa,866136
1169,Dan Massell,866136
1170,Crispin Goldreich,866136
1171,Geepalt,866136
1172,Ericilla,866136
1173,Ansan Purillar,866136
1174,Creewan,866136
1175,Kavine,866136
1176,Topar,866136
1177,Graffal Ehasz,866136
1178,Halran,866136
1179,Cytus,866136
1180,Genril,866136
1181,Alcie,866136
1182,Tosyne,866136
1183,Amber Jacobson,8922087
1184,Caden Cummings,8922087
1185,Hakim,9242236
1186,Najeeb,9242236
1187,Hamid,9242236
1188,Kit Cordelle,7812107
1189,Fancy Cordelle,7812107
1190,Saint Antony of Egypt,355034
1191,Ammonaria,355034
1192,King Nebuchadnezzar,355034
1193,The Queen of Sheba,355034
1194,Sigurd,593109
1195,Regin,593109
1196,Ral,7203997
1197,Ariel (Zorn Warriors),7203997
1198,Parker Bale,23280000
1199,Victoria Fisker,23280000
1200,Drew Kelley,20492283
1201,Morgan Kelley,20492283
1202,Drew Kelley,17913288
1203,Morgan Kelley,17913288
1204,Dawson Bade,17913288
1205,Maddie Hyde,23209927
1206,Ellis Hyde,23209927
1207,Vicious Spencer,30839185
1208,Emilia LeBlanc,30839185
1209,Rosie LeBlanc,30839185
1210,Dean Cole,30839185
1211,Trent Rexroth,30839185
1212,Jaimie Followhill,30839185
1213,Melody Greene,30839185
1214,Nikola Tesla,128529
1215,John Turner,181972
1216,Phillip Morgan,181972
1217,Dave Lesurier,181972
1218,Douglas Brent,181972
1219,Badra,96505
1220,Driss,96505
1221,Ø¥ÙØ¬ÙØ± ØªØ§Ø±ÙÙÙØ³ÙÙ,6006822
1222,Ø³ÙØ¯ÙØªØ² Ø¬Ø§Ø¨ÙØ±,6006822
1223,Sophie Kintock,170529
1224,Dylan,170529
1225,Rachel & Grace,170529
1226,Murphy,170529
1227,Frits van Egters,1380834
1228,Henri II of France,80738
1229,Diane de Poitiers,80738
1230,Nonette,13414323
1231,Julian Darius,13414323
1232,Laura Martins,13414323
1233,Anne Peebles,13414323
1234,Marilyn Roberts,13414323
1235,Arthur Schwartzman,13414323
1236,Georgy Danillovich Jachmenev,9412215
1237,Zoya Jachmenev,9412215
1238,Grand Duke Nicholas Nicolaievich,9412215
1239,Tsaritsa Alexandra Fedorovna,9412215
1240,Tsarevich Alexei Nicolaievich Romanov,9412215
1241,Grand Duchess Anastasia Fedorovna Romanov,9412215
1242,Grand Duchess Maria Fedorovna Romanov,9412215
1243,Grand Duchess Tatiana Fedorovna Romanov,9412215
1244,Grand Duchess Olga Fedorovna Romanov,9412215
1245,Ora,7779571
1246,Adam,7779571
1247,Avram,7779571
1248,Ilan,7779571
1249,Ofer,7779571
1250,The Ellcrys,15743703
1251,Aphenglow Elessedil,15743703
1252,Khyber Elessedil,15743703
1253,Ard Rhys,15743703
1254,Railing Ohmsford,15743703
1255,Redden Ohmsford,15743703
1256,Arlingfant Elessedil,15743703
1257,Cymrian,15743703
1258,Edinja Orle,15743703
1259,Telsa Dart,15743703
1260,Tael Riverine,15743703
1261,Straken Lord,15743703
1262,Mirai,15743703
1263,Mandred,25581147
1264,Nuramon,25581147
1265,Emerelle,25581147
1266,Farodin,25581147
1267,Noroelle,25581147
1268,Hubi Asad,20903622
1269,Thren Felhorn,17669067
1270,Aaron Fellhorn,17669067
1271,Ken Kaneki,18667307
1272,Touka Kirishima,18667307
1273,Hideyoshi Nagachika,18667307
1274,Harper Blaine,297898
1275,Helen Knightly,783291
1276,Clair Knightly,783291
1277,Jake Trevor,783291
1278,Mike Newmont,25365530
1279,Saskia Newmont,25365530
1280,"Deviana ""Devi"" Morris",15790894
1281,Brian Caldswell,15790894
1282,Anthony,15790894
1283,Rupert Charkov,15790894
1284,Basil,15790894
1285,Ren,15790894
1286,Jayston Cotter,15790894
1287,Hyrek,15790894
1288,Mabel,15790894
1289,Queen Mirabella,29923707
1290,Queen Arsinoe,29923707
1291,Lucy,32956365
1292,Gabe Samson,32956365
1293,Wolverine,22469
1294,James Howlett,22469
1295,Mary Wallace,7932
1296,Jean Wallace,7932
1297,Harvey Peterkin,7932
1298,Ray Bannister,588723
1299,Brother Leon,588723
1300,Jerry Renault,588723
1301,Obie,588723
1302,Archie,588723
1303,Holly Colshannon,317293
1304,James Sabine,317293
1305,Jacob Cullen,271487
1306,Christopher Ferris,271487
1307,Oliver,276967
1308,Calypso,276967
1309,Polly,276967
1310,Walter,276967
1311,Aunt Helena,276967
1312,Uncle Richard Cuthbertso,276967
1313,Nikki Heat,6566722
1314,Jameson Rook,6566722
1315,Miguel Ochoa,6566722
1316,Lauren Parry,6566722
1317,Nikki Heat,7776678
1318,Jameson Rook,7776678
1319,Lauren Parry,7776678
1320,Mia Holl,6309229
1321,Dr Brendan Keller,320200
1322,Miranda,320200
1323,Kerry,320200
1324,Peter Pan (J.M. Barrie),555500
1325,Molly Aster,555500
1326,Tinker Bell (J.M. Barrie),555500
1327,Amaranthe Lokdon,13603792
1328,Sicarius,13603792
1329,"Marl ""Books"" Mugdildor",13603792
1330,Maldynado Montichelu,13603792
1331,Basilard,13603792
1332,Akstyr,13603792
1333,Sespian Savarsin,13603792
1334,Deret Mancrest,13603792
1335,Evrial Yara,13603792
1336,Amaranthe Lokdon,13044650
1337,Sicarius,13044650
1338,"Marl ""Books"" Mugdildor",13044650
1339,Maldynado Montichelu,13044650
1340,Basilard,13044650
1341,Akstyr,13044650
1342,Sespian Savarsin,13044650
1343,Deret Mancrest,13044650
1344,Amaranthe Lokdon,11672438
1345,Sicarius,11672438
1346,"Marl ""Books"" Mugdildor",11672438
1347,Maldynado Montichelu,11672438
1348,Basilard,11672438
1349,Akstyr,11672438
1350,Sespian Savarsin,11672438
1351,"James ""Jim"" Holden",12591698
1352,"Roberta ""Bobbie"" Draper",12591698
1353,Chrisjen Avasarala,12591698
1354,Naomi Nagata,12591698
1355,Alex Kamal,12591698
1356,Amos Burton,12591698
1357,Tiro,3629971
1358,Gnaeus Pompeius Magnus,3629971
1359,Marcus Licinius Crassus,3629971
1360,Catilina,3629971
1361,Lentulus Sura,3629971
1362,Lucius Lucullus,3629971
1363,Marcus Caelius Rufus,3629971
1364,Lucius Murena,3629971
1365,Marcus Laeca,3629971
1366,Julius Caesar,3629971
1367,Marcus Tullius Cicero,3629971
1368,Dani O'Malley,12444166
1369,Christian MacKeltar,12444166
1370,Ryodan,12444166
1371,Dancer,12444166
1372,Cruce,12444166
1373,Lor,12444166
1374,Shigeru,186668
1375,Myron Bolitar,3675828
1376,Terese Collins,3675828
1377,Captain Berleand,3675828
1378,Esperanza Diaz,3675828
1379,"Windsor ""Win"" Horne Lockwood",3675828
1380,III,3675828
1381,Olive Corbett,11378659
1382,Miranda Vaile,11378659
1383,Ami,11378659
1384,Katie Clarke,11378659
1385,Lachlan Ford,11378659
1386,FranÃ§oise-AthÃ©naÃ¯s,353761
1387,marquise de Montespan,353761
1388,La Voisin,353761
1389,Francis Cassavant,293951
1390,Larry LaSalle,293951
1391,Nicole Renard,293951
1392,Delilah Elizabeth Hannaford,7074259
1393,Claire Hannaford,7074259
1394,Rachel Hannaford,7074259
1395,Patrick Reese,7074259
1396,Casey Conroy,7074259
1397,Harper Blaine,5723653
1398,Marsden,5723653
1399,Saki Watanabe,7171561
1400,Satoru Asahina,7171561
1401,Shun Aonuma,7171561
1402,Maria Akizuki,7171561
1403,Mamoru Itou,7171561
1404,Lucy Patterson,18295852
1405,Owen Buckley,18295852
1406,Diana (goddess),7139340
1407,Malcolm Saint,22892122
1408,Rachel Livingston,22892122
1409,Coco Pinchard,17700404
1410,Rochelle Evans,13410943
1411,Noah Flynn,13410943
1412,Raven Seabern,603387
1413,Abrielle,603387
1414,Dann Rail,440638
1415,Jun Rail,440638
1416,Hector Horeau,440638
1417,Pekish,440638
1418,Pehnt,440638
1419,Mormy,440638
1420,Cassandre Katzenberg,6912491
1421,Titus Groan,3170458
1422,Multivac,724666
1423,Michael Bennet,6455256
1424,"Nathaniel ""Nate"" Wilson",11205802
1425,"Emily ""Emi"" Hennigan",11205802
1426,Chris Hennigan,11205802
1427,Anna Cheung,11205802
1428,Jennifer Hennigan,11205802
1429,Donna Wilson-Schraeder,11205802
1430,Clara White Hennigan,11205802
1431,Meerabai,109326
1432,Bhojraj Singh,109326
1433,Tyrel Sackett,882053
1434,Orrin Sackett,882053
1435,Cap Roundtree,882053
1436,Tom Sunday,882053
1437,Jonathan Pritts,882053
1438,Laura Pritts,882053
1439,Don Luis Alvardo,882053
1440,Drusilla Alvardo,882053
1441,Juan Torres,882053
1442,Bob Sackett,882053
1443,Joe Sackett,882053
1444,Ollie Shaddock,882053
1445,Patrice Mersault,15682
1446,Roland Zagreus,15682
1447,"Nathaniel ""Nate"" Wilson",21420175
1448,"Emily ""Emi"" Hennigan",21420175
1449,Chris Hennigan,21420175
1450,"Jackson ""Jack"" Holland",21420175
1451,Anna Cheung,21420175
1452,Jennifer Hennigan,21420175
1453,Donna Wilson-Schraeder,21420175
1454,Clara White Hennigan,21420175
1455,Julius Caesar,763489
1456,Henri II of France,112080
1457,Anne de Montmorency,112080
1458,Diane de Poitiers,112080
1459,FranÃ§ois de Guise,112080
1460,Mary of Guise,112080
1461,Queen of Scots,112080
1462,Mary,112080
1463,Queen of Scots,112080
1464,Catherine de' Medici,112080
1465,Francis Crawford of Lymond,112080
1466,Thomas Erskine,112080
1467,Richard Crawford,112080
1468,Phelim O'LiamRoe,112080
1469,Piedar Dooly,112080
1470,Robin Stewart,112080
1471,Al Capone,89716
1472,"Nathaniel ""Nate"" Wilson",21420189
1473,"Emily ""Emi"" Hennigan",21420189
1474,Chris Hennigan,21420189
1475,"Jackson ""Jack"" Holland",21420189
1476,Anna Cheung,21420189
1477,Jennifer Hennigan,21420189
1478,"Olivia ""Livvy"" Sophia DeLuca",21420189
1479,Donna Wilson-Schraeder,21420189
1480,Clara White Hennigan,21420189
1481,Steven Holland,21420189
1482,Renee Lansing,21420189
1483,Lexi Lansing,21420189
1484,Kate Ryan,34303
1485,John Ryan,34303
1486,Patrick O'Neill,34303
1487,Fergus Slattery,34303
1488,Drizzt DoâUrden,66692
1489,Frank Cowperwood,381364
1490,Harley,6941324
1491,Salvatore Giuliani,6941324
1492,Isabel,7871086
1493,Lancelot du Lac,7871086
1494,Samantha Willan,2972472
1495,Garrett Gordon Mortimer,2972472
1496,Alexander Zorbach,7789265
1497,Alina Gregoriev,7789265
1498,Frank Lahmann,7789265
1499,Tobias Traunstein,7789265
1500,Philipp Stoya,7789265
1501,Agatha Heterodyne,9874196
1502,Gilgamesh Wulfenbach,9874196
1503,Lassie,895886
1504,Priscilla,895886
1505,Sam Carraclough,895886
1506,Joe Carraclough,895886
1507,Hynes,895886
1508,Annie Hart,6419
1509,Diesel (âLizzy & Dieselâ),6419
1510,Stephanie Plum,6419
1511,Joe Ledger,3993839
1512,Sebastian Gault,3993839
1513,Grace Courtland,3993839
1514,Rudy Sanchez,3993839
1515,Mr. Church,3993839
1516,Bunny,3993839
1517,Top,3993839
1518,Amirah,3993839
1519,Remy King,8951449
1520,Frederica Merriville,311196
1521,Marquis of Alverstoke,311196
1522,"Beaumont ""Ty"" Tyler Grady",12384681
1523,Zane Zachary Garrett,12384681
1524,Nick O'Flaherty,12384681
1525,Kelly Abbott,12384681
1526,Taliesin,73906
1527,Mitsusaburo Nedokoro,25193
1528,Takashi Nedokoro,25193
1529,Theseus (mythology),5045718
1530,Mother Teresa,5045718
1531,Ariadne of Crete,5045718
1532,Castor,5045718
1533,Pollux,5045718
1534,Helen Gordon,5045718
1535,Professor Frederick Lieberman,5045718
1536,Daniel Leverquin,5045718
1537,Susan 'Sue' Lee Jenkins,5045718
1538,P. R. Larcombe,5045718
1539,Hans Magnus Landau,5045718
1540,Dr Julius Upenkampf,5045718
1541,Sergeant Elias Elmer,5045718
1542,Adrian Goldman,5045718
1543,Professor Dr Aaron Goldman,5045718
1544,Dr Lukas âLukeâ Komarowsky,5045718
1545,Alitalia Captain E. Marconi,5045718
1546,Dr Philip Pheapson,5045718
1547,Nurse Moana Tahaman,5045718
1548,Constantine Makropoulos,5045718
1549,Mrs Constantine Makropoulos,5045718
1550,Mr Suarez,5045718
1551,Mrs Suarez,5045718
1552,Catherine Komarowsky,5045718
1553,Ian Komarowsky,5045718
1554,Nurse Alice Lumley,5045718
1555,Amalia Josephina Lincoln,5045718
1556,Sister Emilia,5045718
1557,Chief Nurse Logan,5045718
1558,Dr George Preston,5045718
1559,Major Hilary Lawford,5045718
1560,Colonel Alexis Donovan,5045718
1561,Colonel Anatoly Sergeyevich Rasimov,5045718
1562,Deputy Head of Airport Security Stillman,5045718
1563,General Manager of Heathrow Airport William Townsend,5045718
1564,Superintendent of the Metropolitan Police at Heathrow Warden,5045718
1565,Sir Matthew Laverick,5045718
1566,M.D.,5045718
1567,Dr Coro 'Mark' Deveroux,5045718
1568,Dr Jonathan 'John' Hamilton,5045718
1569,Alitalia Stewardess Anna Maria Rossellini,5045718
1570,Dr Cunningham,5045718
1571,Dr Johnson,5045718
1572,Louise Sorensen,5045718
1573,Gabriel (Borislav PekiÄ),5045718
1574,Demeter (Goddess),15724908
1575,Persephone (Goddess),15724908
1576,Hades,15724908
1577,Boreas,15724908
1578,Beth Hayes,5082616
1579,Madeleine Masterson,3173438
1580,Theodore Bartholomew,3173438
1581,Garrison Feldman,3173438
1582,Lulu Punchalower,3173438
1583,Mrs. Wellington,3173438
1584,Abernathy,3173438
1585,Schmidty,3173438
1586,Alfie Summerfield,18104749
1587,Georgie Summerfield,18104749
1588,Margie Summerfield,18104749
1589,Marian Bancroft,18104749
1590,George 'Gio' Andrade,21468450
1591,Julia Bennett,21468450
1592,Brynne Bennett,16122643
1593,Ethan Blackstone,16122643
1594,Elaina Morrison,16122643
1595,Neil McManus,16122643
1596,Brynne (Bree) Bennett,16122643
1597,Aunt Marie,16122643
1598,Benny Clarkson,16122643
1599,Gabrielle (Gaby) Hargreave,16122643
1600,Hannah Greymont,16122643
1601,Freddy Greymont,16122643
1602,Colin Greymont,16122643
1603,Jordan Greymont,16122643
1604,Zara Greymont,16122643
1605,Laurel Blackstone,16122643
1606,Tom Bennett,16122643
1607,Jonathan Blackstone,16122643
1608,Ivan Everley,16122643
1609,Paul Langley,16122643
1610,Dr. Roswell,16122643
1611,Claire Exley,16122643
1612,Jeremy Greymont,16122643
1613,Georgina Greymont,16122643
1614,Dr. Thaddeus Burnsley,16122643
1615,Senator Oakley,16122643
1616,Lance Oakley,16122643
1617,Justin Fielding,16122643
1618,Eric Montrose,16122643
1619,Karl Westman,16122643
1620,Jessica Vettner,16122643
1621,Pete Murdock,16122643
1622,Simon Carstairs,16122643
1623,Brooke Nolan,18858489
1624,Harper Blaine,7097866
1625,Sammy Glick,101191
1626,Henry James,43691
1627,Ben Hope,3084415
1628,Dr Roberta Ryder,3084415
1629,Rune the Baneblood,24002318
1630,Josephine,24002318
1631,Nancy Drew,546255
1632,Carson Drew,546255
1633,Bess Marvin,546255
1634,George Fayne,546255
1635,Joanne Byrd,546255
1636,Mrs. Byrd,546255
1637,Reuben Ames,546255
1638,Alice Salisbury,546255
1639,Nona Salisbury,546255
1640,Karl Abbott,546255
1641,Rosie March,129877
1642,Raju,129877
1643,Gaffur,129877
1644,Talyn Batur,22046891
1645,Tara Felicia Orfanos,22046891
1646,Harper Connelly,6344832
1647,Tolliver Lang,6344832
1648,Lorelai Diederich,23299513
1649,Irina,23299513
1650,Kolvanismir Arsenyevnek,23299513
1651,Trugg,23299513
1652,Sasha,23299513
1653,Jyn,23299513
1654,JÃ¢nio Quadros,2624112
1655,JoÃ£o Goulart,2624112
1656,Carlos Lacerda,2624112
1657,Juscelino Kubitschek,2624112
1658,GetÃºlio Vargas,2624112
1659,Breq,23533039
1660,Anaander Mianaai,23533039
1661,Seivarden Vendaai,23533039
1662,Amos Decker,26245853
1663,Horatio Hornblower,77040
1664,Crow (Gittwf),25334576
1665,Dad (Gittwf),25334576
1666,Boys (Gittwf),25334576
1667,George Jones,31952703
1668,Henry Jones,31952703
1669,Michael Jones,31952703
1670,Rachel Sweetie,31952703
1671,Cal Sweetie,31952703
1672,Martin Charles Gamble,31952703
1673,Sophia Jones,31952703
1674,"Roger ""Jolly Roger"" Peter Davies",381072
