id,saga_name
21911333,Montana Men 
65151,Anastasia Krupnik 
522726,
25923750,The Allure Chronicles 
9499320,
24702709,
17257862,
22468601,
7967592,RASL 
2243610,Freedoms Holy Light 
23124475,From the Wreckage 
370353,
22775126,The Force of Gravity 
13166686,
26079978,
20737459,Slater Brothers 
17286747,Necessary Lies 
27804025,The Most Important Game 
18395,Merlin 
22910141,
20736462,
6623279,
13123724,Wolf's-own 
18367641,
2644049,
27391993,
116256,Patternmaster 
20893053,Madeline Donovan 
24359139,
66504,Vicky Bliss 
354258,
6993562,Horrid Henry 
27205036,His Every Whim 
15737855,
17263383,
6439991,
559984,
5977846,
43514655,
13167157,
9167283,
1144682,
1341454,
22629933,
27384662,
23341602,Middle School 
2181092,The Navigator Trilogy 
25222064,Diary of a Wimpy Kid 
25313804,Hacker 
22977097,
23882129,Spirit Animals: The Book of Shane 
22753975,
22366806,
50015,Crumley Mysteries 
23689723,
16088879,
12341309,
17290682,The Opal Mask 
16014216,La Guerra de las Brujas 
26812769,
388304,
26619069,DCI Matilda Darke 
22399098,
6558237,En Ã¶ i havet 
17333244,
27111724,
20795069,
23271308,
333090,
23614512,
18270938,Pete Fernandez Mystery 
28263880,The Case Study of Vanitas Serial 
7827755,
14759570,
10914555,
28699335,Living Art 
29376730,
17333325,Marcus 
27302332,
13055971,Charmed Pie Shoppe Mysteries 
23549564,An Unfortunate Fairy Tale 
968997,A Requiem for Homo Sapiens 
28923193,
1181790,
24892774,
29452847,
13623846,The Vengekeep Prophecies 
449189,
22209849,Brotherband Chronicles 
10320031,
10284337,Floors 
1480211,
26511,
14781219,Private 
9649333,
20568133,
25748202,
4276937,
22543948,Thomas Fool 
22568336,My Notorious Aunt 
29763318,Kayla Marchal 
25517205,
744320,The Companions Quartet 
9749318,
13536961,
10000269,
23643,
16156472,
23215457,Whisper Beach 
20239325,
23346643,
12087796,
13702177,
24842414,
27558677,
16119664,
20582,
16038301,
12563176,
15909649,Zombie 
27395364,
27873539,
22889752,
23450924,The World God Only Knows 
31128746,
5327823,
28928548,Charlie Cameron 
31128311,
280021,
18078029,"Sex, Love & Stiletto "
15295255,
23966802,Boy Band 
9654370,
22750233,Soho Loft 
122968,
28286630,Dream Girls 
25296980,
23305978,
610718,
31390356,
30985265,
27389652,OsmanlÄ± Ä°mparatorluÄu Ãzerine AraÅtÄ±rmalar 
25474173,
6349050,
26869849,
28965554,Dirty Deeds 
6922259,
13532244,American Vampire 
18373208,"Civil War: 1861-1865, Western Theater "
16150320,Games 
164955,
13421358,
30122796,
11672159,
25921191,Creepy Hollow 
25744542,
79513,
25867345,
21570571,No Greater Love 
8756919,
23534737,The Girl in Between 
2966878,
26176930,
8700172,Gears of War 
28798394,
245325,
12359323,
22825631,
17289943,My So Called Afterlife 
33628259,
222146,
372100,
27502,
31130173,
21412236,
18405346,
39884337,Tristan Strong 
26875267,
9875421,
2045705,
20926136,
10771667,
22430367,
2026509,
2768195,Mushishi 
33970555,
31352452,Modern Tales of Na Fianna 
27388497,
6465693,
12744030,
24931454,The Borderer Chronicles  
25994864,Sick and Twisted 
18375774,
24453321,
28413171,
333082,
34038913,Illuminati 
17260659,
926257,
15767265,
15710197,
6203295,Flint 
18378827,
34832903,
539511,Le Juge dâÃgypte 
24728470,
33670544,
33516776,
10081805,
29233981,
29342351,
33857557,Legacy 
22054905,
30192405,Kick Push 
28052452,Paladero 
34803468,Captive Prince Short Stories 
27470470,
15726202,
25839111,The Devil's Share 
27015399,Kingmaker Chronicles  
59865,
35067504,The Rubricatae Chronicles 
132274,
42955,
29492747,San Diego K-9 Unit 
274618,The Complete Stories of Theodore Sturgeon 
638595,
12125412,
35648420,
16065960,Ø¹Ø¬Ø§ÙØ¨ Ø§ÙØ¢Ø«Ø§Ø± ÙÙ Ø§ÙØªØ±Ø§Ø¬Ù ÙØ§ÙØ£Ø®Ø¨Ø§Ø±  
77602,Nero Wolfe  
6784734,
18467818,
7301460,"Fairy Oak ""I Quattro Misteri"" "
4244856,Higurashi When They Cry Manga Japanese Numbering 
2232057,
8629457,The Dove Keeper 
180371,
35185652,
36528522,
36173954,
29874077,Just Friends 
34235166,
12017247,
2399519,Advent Adventures 
25896387,
23199714,Strangers 
6027047,
27110284,
9617677,
27274207,
5995681,
17738514,
1085402,
24396856,The Tapper Twins 
4886534,
3452378,Rainbow Magic 
25541292,Linger 
19433029,Joe Ledger 
23860372,Psychic Visions 
26864835,Wolf by Wolf 
4472257,
185171,Parafaith 
16351,Superintendent Battle 
34208078,Montgomery Lake High 
7767021,Who Fears Death 
624716,Vampirates 
36348348,The Carbynarah Chronicles 
3833,Adam Dalgliesh 
151080,Lavette Family 
12212365,
13041042,
11017669,
13033042,
32077652,
36164647,
35457416,
33652251,The Diabolic 
11664488,Mennyms 
13123877,Dublin Murder Squad 
12190308,
28217831,
18428658,
9824,
466175,
159346,Advise and Consent 
35248615,Binghamton 
33947154,
36068270,
859358,Detectives in Togas 
32852855,
6603615,33â 
36249634,
22071505,
37522397,Dark Gifts 
1932424,
16059346,Slayers 
10039557,
29959587,
542639,
209835,
135611,
38419,
35064610,Life After 
26816071,Naruto True Chronicles 
28954126,Track 
290389,
16059838,
16186558,
33505986,A Wicked Trilogy 
2082136,
216214,
33393754,
18108757,
4365058,
34963585,
36347764,True Reign 
32607656,
3954368,
38233068,
40054659,
40042603,
33216493,
32497565,Lorien Legacies Reborn 
3319544,
8678285,
29541508,A Blacklick Valley Mystery 
10577,
18623290,
25896664,
1148113,
34321642,Jamison Valley 
6504894,
40676609,
35214054,
23001504,FBI/US Attorney 
22909327,Out of the Box 
35458732,DI Adam Fawley 
32193050,
7790308,
9720878,Black Friars 
33790205,The Atlantis Grail 
34848819,
20564091,
22883285,
276123,
27859952,
1608094,
162084,
37492535,
40881013,Lost Lords of Radcliffe 
8498964,
511527,
49577,
20886746,
28684604,
23848809,Starshipâs Mage 
35655179,
27209235,
13142835,
40384335,Satan's Bears 
18716127,The Heart Rate of a Mouse 
36110970,
34392663,Of Blood and Bone 
62666,
2906337,
1913599,
27908353,
42088871,
17087,
13789008,
28664911,
32941909,
26245817,Gideon Crew 
32604387,
876582,
355267,
28675749,
22233312,
38355098,
35529570,
34506937,
29010395,
27211901,The Crown's Game 
6668056,
23068264,
2054144,
5606499,
7465733,
43550735,
2490758,Agent Micah Dalton 
28014255,The Sinclairâs Mysteries 
32721063,Beautiful Monsters 
41081436,
350790,
43808771,
149056,Science Fiction Stories 
6731958,
30110704,Legami di sangue 
302457,Ravenloft 
1014792,
44299691,
30197979,Spotless 
44003554,
17835351,
45160773,
29893495,
27267112,Queen of Hearts Saga 
29772079,
9099787,
23258935,A Royal Romance Story 
309455,
44553093,
24903940,The Elementia Chronicles 
16306,
39784571,
18879278,
38322122,
1374307,
34760487,Legion of Angels 
1785300,
42983724,
4590725,
32326398,
38672820,Ren Crown  
231532,
43924017,
41448081,
15832899,à¦®à¦¿à¦¸à¦¿à¦° à¦à¦²à¦¿ 
19447,
20613055,Umibe no Onnanoko 
18753178,
42186465,
36323316,
118824,
33158544,
13451196,
16189423,Forbidden Flower 
49386971,
43185372,Familiar and the Mage 
29703658,Fairbourne Quartet 
2713810,
52306589,Star Wars Disney Canon Novel 
209571,
49855901,
730652,
43230340,
97642,
12202654,Happy Marriage?! 
45174910,
13252041,
40640622,The Wages of Sin 
42927316,
39885168,
41188622,
862965,Lucky Luke 
31925314,Winston Brothers 
29635592,
179609,
21853663,
6498410,
43813944,
30047246,Gods of War 
41165062,
1405569,
946011,
36076501,
28051948,
34834774,
13278591,
546570,
29241321,
27427165,
4564612,
20411265,
42973369,Steampunk Fairy Tales 
35003682,
40700317,
63657,
26198496,
48694889,
32320661,Everless 
41150498,
48577217,
44146682,
46060955,The Overthrow 
50054687,
26848495,
33358204,
4990362,
38470102,
40045459,
25812847,
42075068,Whose Waves These Are 
3561915,
7602135,
6327634,
15834961,
6778214,
11537536,
6215212,
9948187,
6931439,
32902750,
39864037,Los Hijos del Caos 
6996965,
32854499,
117133,
169879,Enchanted Forest Chronicles 
327246,
10717345,
35098822,The Cage 
18693623,No Time For Goodbye 
48570925,
615921,Halo 
23734476,
38100513,
40651820,The Black Witch Chronicles  
35068452,Wishing Day 
13644336,Fazendo meu filme 
35605654,
40514431,
41840754,ç§ã®ç¾åã¯ãä»äºã§ã! / Yuri Is My Job! 
9415946,
13318867,
41639186,
13908082,
39937617,
17384176,
6798263,
76336,
3031350,
627984,Camel Club 
23746004,
5986665,
275245,
31928977,
123471,
17983125,ÎÎµÎ²Î±Î´Î¯ÏÎ·Ï: Î Î¿Î¯Î·ÏÎ· 
52378676,Lily to the Rescue! 
8509122,Thea Stilton 
79428,
10098951,
1002994,
40136628,
23286828,
42861019,
23171368,The Perfectionists 
27064401,
32819894,
5948907,
28195608,
25861860,Punisher Max: The Complete Collection 
20262016,Overworld Chronicles 
18775623,
141498,
35284579,
30073848,
9599543,Meant For Each Other 
10144145,Rich Dad 
860534,
53103895,
18165902,
682765,Sherlock Holmes 
3234419,
2100173,
6101138,Thomas Cromwell Trilogy 
29983711,
22037424,Harry Potter 
20405520,
28096541,
25733965,Sisi 
225468,
784803,
399758,
95531,
411496,
526518,
888620,
452939,
28488,The Death Gate Cycle 
2480546,
23194,
1823114,
42990,
50605,
1478563,
40865,
1223837,
2351970,
6981,
533762,New Answers Book 
5204219,
28756,
120992,
440419,
774088,
2603528,
366821,
5711724,Alice 
226354,
666276,
1488541,Liebermann Papers 
50840,
2598001,Deepgate Codex 
18154705,Long Road to Baghdad 
239917,The Chronicles of Amber 
2141382,La saga de los confines 
530449,
1833668,
6671733,Rude Buay 
4540242,
169710,
2808430,
50615,
301823,Malory-Anderson Families 
555507,
373009,
6263078,
1312205,
28677,
6690630,The Fallen Moon 
688993,
1311496,Trophy Chase  
77998,
6978327,
266689,Elizabeth and Tara*Starr 
76822,
15151,
1630443,
6338123,The Last Werewolf Hunter 
1054035,
2342881,
1128364,
5451,
1755494,
42144,Answered Prayers 
359759,Rock Harbor 
1114381,Eyeshield 21 
7548073,
69826,
5987863,
86888,The Frederica Quartet 
2715056,
466223,Louisiana 
1327308,
178196,
6277793,Scarlet and the White Wolf 
722192,T*Witches 
4951846,
2090400,
608823,
2207115,
1621228,
407493,Marie Madelaine Marguerite de Montalte 
3407823,
6609490,
24783,Westmark 
6335324,The Encylopedia of Immaturity 
53440,
58094,Bunny Suicides 
122212,Waiting To Exhale 
7642668,
320553,
2913393,
54442989,
72481,
1106766,
46761,Blandings Castle 
374835,
6795627,Fabulous Four 
499784,
181116,Temperance Brennan 
2616682,
72695,
511239,Yotsuba&! 
174682,
1179814,
4731555,
8456384,
8464587,
999733,Richard Bolitho 
304001,
887089,
1611127,
896880,
8802454,Immortal 
7266674,
38988,Chasing Yesterday 
1466282,Bernice Summerfield Novels 
7214797,Secrets of My Hollywood Life 
6695665,
441046,Paolo 
385544,
7132358,
619162,
1852779,
242383,
6070992,Demon Princess Chronicles 
1290703,
18212,
1240370,
981885,The Story of the Stone 
2338189,
9537345,
7150756,The Chosen Ones 
7106633,Sentinel Wars 
8456930,Estrela de NariÃ«n 
342240,FBI Thriller 
3804289,
3488337,
52877,
4656655,Yearbook Trilogy 
341553,John Wells 
19916,
699678,The Sacketts 
216048,
3254180,
501740,Beach 
989560,The Domain Trilogy 
32556,
14688,
750497,
1146742,
121367,
993839,Highland 
1044141,
85894,
11328754,
633425,
253635,
1297201,
807609,
3484728,
2788968,Underdead Mystery 
40532,
1077304,
247979,
332402,Aspen Brooks 
8562078,
3116205,
947771,The Collected Works of W.B. Yeats 
1989743,
2077035,
413736,Henry Wiggen 
1973304,
6019879,ÙØ§ÙØªØ§Ø²ÙØ§ 
550122,The Blackthorn Trilogy 
1169051,
3299872,
108449,
8225495,Angels and Demons 
4468819,Wrota 
7904429,Scott Pilgrim 
8525631,Naked Werewolf 
8537060,
2145942,
3970111,Corporate Affairs 
7791679,
735365,The Five Find-Outers 
10342824,
744260,
481912,
2331988,
175504,
3359941,
10755183,
359195,Lucifer 
6517322,
6662410,Nathaniel Cade 
1198929,
463936,
8705483,Clan MacAlpin 
188271,Florida Doctors 
462691,
263550,Laura Caxton 
9572372,
2604811,Saddle Club 
49250,
6851258,
6202108,
7890058,Low Red Moon 
618196,Rai-Kirah 
2950153,
1813077,
5552256,Ivy & Bean 
10762478,
264944,Neanderthal Parallax 
76523,
150549,Collected Short Stories of W. Somerset Maugham 
71462,
6829959,Uma HistÃ³ria Privada 
4683304,
492461,
2255270,
802705,Promethea 
5599045,
900668,Snake Oil 
12293263,
9245360,Broken 
8348904,Matthew Swift 
23183,
2999282,Dexter 
5989424,
5640796,
3275,
259065,
11501131,
151697,
283506,æ°ä¸ç´ã¨ã´ã¡ã³ã²ãªãªã³ / Neon Genesis Evangelion 
2311354,
5364206,
11605486,Dark 
1020689,
463688,
7907267,
6387180,
184815,
7600897,
7775631,Dark Secrets 
12828506,Insight 
8507619,Sam Capra 
7934326,Allie Finkle's Rules for Girls 
233920,
298461,Celaeno 
8164,Emma Harte Saga 
172791,Enchantment in Crimson 
10118917,Haanta 
105742,Loch 
688097,
8626964,Secrets of a Kept Woman 
6895017,
3249855,
245056,
2020935,
355715,
10442127,The Tale of Lunarmorte 
49614,
5985254,
11343466,
10532477,Nikki Heat 
11155935,
12305237,Grant Brothers 
6091142,
9647896,
1913655,
891922,Army of the Potomac 
15995446,
40787,
110394,The Splendid Trilogy 
2225238,
10322007,
9415966,Spoiled 
1462020,The Godless World 
1038853,
13414407,Axel Rhodes Adventures 
10095135,A Mall Cop Mystery 
9326,Fullmetal Alchemist 
209881,Dreadnought 
14996,Odd Thomas 
11483373,
3224911,
123578,
9764206,Goddess Girls 
1285706,
11328946,
106129,The Children of the Red King 
10957730,Passion of the Soul 
7204415,
13540524,
180748,
151313,The Hardy Boys 
13027304,
13553789,
13549707,
10420416,
10262157,Poconos Pack 
8544261,
1070551,
11724850,
13556706,
1169937,
1178134,Prowlers 
47305,Empress Orchid 
2662604,
69448,Heorot 
716066,
11875734,
16695,
9476308,
2917083,
7687223,
6541058,
1188314,Detective Conan nueva ediciÃ³n 
12354504,
240141,God Don't Like Ugly 
413794,
3492194,
212474,
4052814,
13600351,
15740372,La Vie CÃ©libataire 
657163,
1591730,Vinyl Cafe 
7623106,The Poldark Saga 
8411750,
10517686,
13269,
13572765,
15767870,
177413,
43992,
2104,The Physics of Star Trek and Beyond 
774416,Songs of Earth and Power 
131625,Star Trek: Deep Space Nine: Millenium 
45903,
15756284,
13563876,The L & L Mysteries 
7788,
248882,ãã«ã»ã«ã¯ / Berserk 
2809718,
13626628,
1673447,
1237015,Diamant-Trilogie 
12547098,
10657859,
23316,
13547971,
15798672,
69947,
9792028,Timeless 
6322018,
14129280,
12594758,Jericho 
15704515,Ameca J Chronicles 
621184,
184374,
1244160,
112725,Hollywood 
1241365,
11673015,
12561005,
22339,Death of the Endless 
42382,
12963179,Guardians of Justice 
706525,
1014879,
6530493,
8427566,
6751262,
588508,
787062,
332350,A Dream in Polar Fog 
16082287,The Cougar Chronicles 
3089202,De Winst 
862364,The Albany Cycle 
11881560,
873890,
746936,
28440,
1079897,
799691,
13490992,Here Trilogy 
9798177,Middle School 
7701720,Die Zwerge 
8583108,
45119,
384786,
13608557,Residue 
3494684,Annabelle Unleashed  
93374,Akira: 6 Volumes 
13579924,
8600651,
20416,
476103,
418812,
406404,
13151179,
359827,Star Wars: Jedi Apprentice 
10364135,Kumashiro Saga 
9264113,
6423507,Sebastian St. Cyr 
1761266,
2187393,Jan Fabel 
660619,
16310114,
15735609,Midnight Fire 
12203874,Oceans of Red 
6800563,
12398,
1797901,
15727792,Chu 
16106444,"Holiday, Montana "
13627457,
13641118,The Secret of the Journal 
17562656,
1440362,Mrs. Jeffries  
255049,
852431,Ã la recherche du temps perdu 
114510,
10853751,
8567054,Bilangan Fu 
8734164,Hellhole Trilogy  
9689379,
841711,
8714272,
17348806,
7303610,
1316,
388432,
12034734,
7828967,
15743701,Butterfly 
953713,
11785661,
664328,
74258,Le Petit Nicolas 
15743017,
14061520,Cut & Run 
12352843,
13572813,
17229437,
17303494,
252471,
17664573,Prince: Heir of Darkness 
6325305,
137996,
842264,
5682419,
443774,
17160819,
15776615,The Legends of Arth 
97751,
12028681,Corto Maltese 
17455456,
13542868,The Farm 
15727340,
2356574,Culture 
47955,Tir Alainn 
14331167,
4108195,
17163274,Lord Trilogy 
13549137,
12139936,
9780676,
16143103,
654812,
7946252,Castle Waiting Omnibus Collection 
7193298,
33333,
13305176,Indian Hill 
10398200,
7848726,
355434,
16037555,
15805400,The Man at the Door 
1638863,
580918,Sweet Valley Kids 
12974770,
4634266,Naruto 
7824057,
1099660,
5648871,
2221542,
17157641,Temptation 
11325353,Smith High 
7356477,
7325821,
420297,
15715844,
48562,Nancy Drew Mystery Stories 
16650238,Guardians 
187220,
37780,Anatomy 
18232090,
1547026,
2205963,
17698064,
4870,
154924,
1549209,
18342940,
10671152,
1357658,
2622893,
13504055,
4626738,
13069215,
11980409,
7401958,
17832986,Resisting Love 
945144,
117486,
3360369,
13598284,
3083278,
230817,
12569498,
16052597,A Terrible Love 
13451182,The Survival Trilogy 
1298205,
3386492,Kria 
6680748,CireÅarii 
16117991,Vallon 
17907218,
15854532,
11355995,Johan Series 
4992745,
13722578,
998367,
11186443,
15242,The Art of The Lord of the Rings 
18683541,The Sea Monster Memoirs 
2140899,
174621,
17436867,"Claire Hanover, Gift Basket Designer "
9083904,Petal Pushers 
192888,Lord Peter Wimsey 
203064,
18982597,
8246566,Breeds 
16072999,Because You Are Mine 
17732928,The Endurers 
596687,
17342184,The Good Life 
18392767,
9102634,Apteeker Melchior 
6604600,
18478300,
16130414,
11819981,
258657,Legends of the Wolf 
17315828,
8614954,
124982,
16193562,
6361846,Surviving the Fog 
17251103,
12445556,A Taci Andrews Mystery 
303615,The Collected Writings of John Maynard Keynes 
5058,
9656388,Les Ã©toiles de Noss Head 
17557803,Society of the Sword 
1610563,
3759,
18159376,
237186,
7981382,Strange Neighbors 
7716966,Alita 
2210839,
18209305,
2422256,
19794,
13994240,Rebecca Kean 
17875988,
15825775,LaBlanc Sisters 
18189375,
13611056,
20758497,ÙØµØ© Ø§ÙØ­Ø¶Ø§Ø±Ø© 
16199855,
1642216,
15704281,Gastien 
18853467,Company of Rogues 
20550167,
170599,
207199,
104979,
216849,Tears of Artamon 
15840340,Betwixt 
20580333,Bruton Street Bookstore 
19250100,
1090876,
17570843,
20317264,
47301,
147569,
11138172,
1053783,Seafort Saga 
9097523,
16156292,Temeraire 
19454729,
11515298,
17671956,The Sandman Omnibus 
10307460,
18223667,
6017893,
17162080,Two Lies and a Spy 
10184855,Nightrunner 
13555269,
10752995,
6353230,
99714,The Lost Journals of Ven Polypheme 
17834399,
13363742,
15801668,
710095,
20549003,
13531021,
21749388,
21461080,Falling 
18051419,
5460223,Jimmy Coates 
1914593,
16193495,Half-Orcs 
110985,The Magic School Bus Chapter Books 
1027539,
1881256,
264894,
18223036,Phoenix Fire 
18780453,Chosen Paths 
6183552,
9408479,Joe Pickett 
20808947,The Four Streets Trilogy 
1270698,
3243378,
570911,
1530099,
563309,May Bird 
15793052,
12842996,A New World 
17931653,Toys and Soldiers 
21451485,
7040680,
18214491,My Beloved Vampire  
22038362,Ð Ð°Ð±Ð¾ÑÐ° Ð½Ð°Ð´ Ð¾ÑÐ¸Ð±ÐºÐ°Ð¼Ð¸ 
367367,Myth Adventures 
18692432,
17834866,
17375011,Something Like 
15783386,
22570515,The Nightshade Cases 
9996645,
21421460,Courtlight 
17664863,
1123469,
17667354,Petal Pushers Mystery 
21464239,Descendants Saga: Crisis Sequence 
7990228,
13049688,TrilogÃ­a Victoriana 
19398743,
259737,
18337069,Sugartown 
17973716,
21454223,
11385079,
21904213,
18215033,The Celadon Circle  
13450407,Infinite Sky  
12086690,Fever 
138074,
55002,
338877,A Gangster's Girl 
